# particle_number, x, y, function_value
42,  2.43939323, -2.9466672 , -1.468531233811818
43,  2.03027237, -2.27906972, -1.1011074809373027
44,  3.00769499, -1.6042774 , -1.0915415662877237
45,  3.01092819, -2.16034948, -1.0833532630826117
46,  3.31481326, -1.47420288, -1.3415504526500432
47,  2.85214975, -2.5995766 , -1.2256469641763825
48,  2.74998914, -2.52546593, -1.145789633730289
49,  1.92421686, -1.55317658, -1.1448448832626874
50,  2.03192308, -2.15687262, -1.0614783053042072
51,  2.50154305, -2.68810285, -1.2294927739936452
52,  3.07856802, -2.295953  , -1.164698396106458
53,  2.02956968, -1.27412912, -1.2254480551610625
54,  2.86643621, -1.83236695, -0.9883633964596366
55,  1.97838186, -2.42461017, -1.19258919206979
56,  3.0550846 , -1.24653563, -1.2865058318240794
57,  2.73465759, -1.61358079, -0.9874886053071219
58,  3.26441242, -2.11940567, -1.2351711283714377
59,  2.26898592, -1.69267485, -0.9671141428837858
60,  2.7673484 , -2.30252993, -1.0356912880738767
61,  2.2966183, -1.3991663, -1.0650377872396404
62,  2.35186404, -1.49683756, -1.0111806411011675
63,  3.02770038, -1.45863542, -1.1555737269151831
64,  2.35760684, -1.93073315, -0.9295487020667502
65,  1.99931663, -1.75993641, -1.0540893580625221
66,  2.30959005, -1.59196716, -0.9845086221295922
67,  3.20214706, -1.33561935, -1.3247065400547553
68,  2.2584151 , -2.62081401, -1.2079065809313656
69,  2.25505667, -2.03613764, -0.9582038796059565
70,  2.95235157, -1.36728965, -1.1631396596745311
71,  2.60690883, -2.45676831, -1.079648756531352
72,  2.36674923, -1.69311634, -0.9492168424210041
73,  1.62541021, -1.64681374, -1.333443820062015
74,  2.34334633, -2.03558736, -0.9404006854926478
75,  1.8842418, -2.0316816, -1.117187636038089
76,  3.31047871, -1.04735594, -1.6108773497335196
77,  3.44233946, -2.41669055, -1.4964249259831826
78,  2.95142709, -2.42664814, -1.1595108742467457
79,  2.26000357, -2.22013961, -0.998982361499495
80,  2.24112173, -2.54801295, -1.162407905501833
81,  2.87805052, -1.0258437 , -1.372474249876123
82,  2.44680411, -1.99523442, -0.9248882324377474
83,  2.02186256, -2.44985356, -1.184415707603051
84,  2.48146277, -1.6987695 , -0.9393572052880832
85,  2.00786789, -2.09945904, -1.0599274912839314
86,  1.513453  , -2.67180038, -1.7034139391352956
87,  2.57704102, -1.38766661, -1.053148945144673
88,  2.01591141, -2.57471397, -1.2637288862295124
89,  2.6297415 , -1.32033492, -1.095360762502969
90,  2.16987803, -2.46748231, -1.134446873849284
91,  2.32915277, -1.1929002 , -1.1835279815156277
92,  2.76120167, -1.46279693, -1.0486249497887563
93,  1.86774377, -2.07959041, -1.1349388626033643
94,  2.85568225, -2.50407529, -1.1646469416668992
95,  3.12060728, -2.69053998, -1.4239919616024603
96,  2.51492794, -2.41764985, -1.0530306375441763
97,  2.42689441, -1.73879879, -0.9346036623824244
98,  2.88041431, -2.70748366, -1.317310989567468
99,  2.51521127, -2.36054449, -1.02510483740394
0,  2.63626694, -1.71097776, -0.9460875755866962
1,  2.11397506, -2.03336159, -1.0023388161992899
2,  1.87505227, -1.42980875, -1.2247582692828018
3,  2.6830989 , -1.66199705, -0.9640238395443472
4,  2.6013684, -1.4605526, -1.0206333188334862
5,  2.60565571, -2.33580043, -1.0194811029817854
6,  1.76337166, -2.296585  , -1.268889022212304
7,  2.52335715, -2.16307866, -0.953816500878689
8,  3.10008538, -2.11227667, -1.1215204604492028
9,  3.01099602, -1.097657  , -1.3713741404262085
10,  3.0092265 , -2.61460202, -1.3039223693842457
11,  2.00732673, -1.75912578, -1.0502247799555862
12,  3.03386887, -1.61950498, -1.1007852490102783
13,  2.80488205, -1.77222634, -0.9735781202875418
14,  2.95310002, -2.148423  , -1.052445339927903
15,  2.425336  , -1.45085823, -1.0225900550606162
16,  2.86054304, -2.09314168, -1.0025860287454496
17,  2.79974338, -1.49948867, -1.0440662411380226
18,  2.13868354, -1.76558368, -0.9932471969888051
19,  3.21516247, -2.20027067, -1.2197484505869698
20,  2.72703134, -2.16826796, -0.9806939972993719
21,  2.50756159, -1.71137122, -0.9367575308371507
22,  2.17965734, -1.93775525, -0.9709609711294735
23,  2.47359271, -1.83615088, -0.9213255605930343
24,  2.22216435, -2.1862395 , -0.9985013829946693
25,  1.85502762, -1.29118971, -1.3122582039555697
26,  2.95600871, -1.80339448, -1.0275768199391984
27,  2.7555809, -2.512278 , -1.1390415080229344
28,  1.70637407, -1.62256128, -1.2723457125842426
29,  2.20230121, -2.08803879, -0.9809301119731818
30,  2.22159715, -1.26595531, -1.1586989387471656
31,  2.07593403, -1.735141  , -1.0224437519363616
32,  1.97467535, -2.40629815, -1.1850904334374723
33,  2.22648919, -1.15673225, -1.2325660885772056
34,  2.23980353, -2.23092699, -1.007545970003775
35,  2.0063197 , -2.09935776, -1.0606704120416495
36,  2.57917595, -1.91039622, -0.9221269891203231
37,  2.58549036, -2.38806099, -1.041694597696715
38,  2.35166193, -2.39044867, -1.0502105742391783
39,  2.82541075, -2.49241212, -1.1473606721590164
40,  2.69311565, -2.00678001, -0.9432863451161364
41,  2.15324097, -2.64714861, -1.258174965433983
42,  2.63939323, -2.7466672 , -1.2870764409070496
43,  1.83027237, -2.47906972, -1.3108669501182861
44,  3.20769499, -1.4042774 , -1.2922250861082207
45,  2.81092819, -1.96034948, -0.9690977309499931
46,  3.11481326, -1.67420288, -1.133428376205828
47,  3.05214975, -2.21658967, -1.1214877136516361
48,  2.94998914, -2.32546593, -1.1106942759439709
49,  2.12421686, -1.35317658, -1.1390529392762585
50,  2.23192308, -1.95687262, -0.9564883978006712
51,  2.30154305, -2.88810285, -1.4268047334309464
52,  2.87856802, -2.095953  , -1.0097941933500514
53,  1.82956968, -1.07412912, -1.484708295170961
54,  3.06643621, -1.63236695, -1.115177249540153
55,  2.35001445, -2.12772856, -0.9561165156066112
56,  2.8550846 , -1.44653563, -1.0847960377198669
57,  2.53465759, -1.41358079, -1.0378409291578394
58,  2.96412278, -2.31940567, -1.1145940703101935
59,  2.06898592, -1.49267485, -1.09478198724042
60,  2.5673484 , -2.08181527, -0.9377348331854801
61,  2.0966183, -1.1991663, -1.2458808668923846
62,  2.55186404, -1.29683756, -1.1021859360907234
63,  2.82770038, -1.65863542, -1.001760734114794
64,  2.15760684, -1.73073315, -0.9918807041902044
65,  2.19931663, -1.95993641, -0.965939965791637
66,  2.50959005, -1.79196716, -0.924820064975216
67,  3.00214706, -1.53561935, -1.1114009978848212
68,  2.0584151 , -2.35317792, -1.1191222602897104
69,  2.45505667, -1.80618875, -0.9243487603828126
70,  3.15235157, -1.16728965, -1.4001520422431832
71,  2.40690883, -2.25676831, -0.9869133284304453
72,  2.56674923, -1.49311634, -1.003943421210173
73,  1.82541021, -1.87014317, -1.1469199379784465
74,  2.14334633, -1.83558736, -0.9846139461675935
75,  1.6842418, -1.8316816, -1.254002957370513
76,  3.51047871, -1.24735594, -1.6424442799948455
77,  3.24233946, -2.61669055, -1.4512951447131952
78,  3.15142709, -2.22664814, -1.1844666642552566
79,  2.06000357, -2.01050074, -1.021842169784661
80,  2.04112173, -2.34801295, -1.1245809692832984
81,  3.07805052, -1.2258437 , -1.313253093964635
82,  2.64680411, -2.19523442, -0.9732959387218134
83,  2.29296093, -2.64985356, -1.2215113020338586
84,  2.28146277, -1.8987695 , -0.9428185510693046
85,  2.20786789, -1.89945904, -0.9616092630318467
86,  1.713453  , -2.35496396, -1.3317627300275257
87,  2.77704102, -1.58766661, -1.0060904701528934
88,  2.23768001, -2.37471397, -1.0660210990255496
89,  2.8297415 , -1.58089244, -1.0242180762607902
90,  2.40250735, -2.26748231, -0.991212564621116
91,  2.52915277, -0.9929002 , -1.3307784943514678
92,  2.96120167, -1.69665411, -1.0459667979136744
93,  2.06774377, -1.87959041, -1.0125695335233176
94,  3.05568225, -2.30407529, -1.1549683350044235
95,  2.84444804, -2.49053998, -1.1526294943209574
96,  2.31492794, -2.16400843, -0.9709145928079789
97,  2.22689441, -1.53879879, -1.0214650225497248
98,  2.68041431, -2.50748366, -1.1197313947396392
99,  2.31521127, -2.12574206, -0.9614917105524217
0,  2.83626694, -1.91097776, -0.9755365158741377
1,  2.31397506, -1.83336159, -0.9384615107206874
2,  2.17445468, -1.62980875, -1.0084300670994706
3,  2.8830989 , -1.86199705, -0.9930430285642078
4,  2.4013684, -1.2605526, -1.128249119109642
5,  2.80565571, -2.08543171, -0.9828436972053815
6,  1.56337166, -2.096585  , -1.3768976903351966
7,  2.72335715, -1.91978533, -0.9440784716488674
8,  2.90008538, -1.91227667, -0.9990480488868135
9,  3.21099602, -1.297657  , -1.3531047447267834
10,  3.2092265 , -2.41460202, -1.3028472641563749
11,  2.20732673, -1.55912578, -1.0198649718305157
12,  2.83386887, -1.81950498, -0.9779124698661523
13,  2.58774401, -1.97222634, -0.9253963605673186
14,  2.75310002, -1.93778109, -0.9516820483071928
15,  2.625336  , -1.25085823, -1.1374856086181417
16,  2.66054304, -2.29314168, -1.0091057571938513
17,  2.99974338, -1.29948867, -1.2241171822355845
18,  1.93868354, -1.96558368, -1.0786272242651371
19,  3.41516247, -1.99234359, -1.3419633742541834
20,  2.92703134, -2.36826796, -1.119753857472093
21,  2.30756159, -1.91137122, -0.9375194571411887
22,  2.39557649, -2.13775525, -0.9526544471775085
23,  2.67359271, -1.63615088, -0.9688139270697612
24,  2.02216435, -2.3862395 , -1.1513164129420097
25,  1.65502762, -1.49118971, -1.3594906208705864
26,  2.75600871, -1.60339448, -0.9956961809305274
27,  2.5555809 , -2.30872758, -1.0040122691896587
28,  1.50637407, -1.42256128, -1.5265586425172721
29,  2.40230121, -2.28803879, -0.998998110345692
30,  2.42159715, -1.46595531, -1.0162094312739869
31,  2.27593403, -1.535141  , -1.0106023569548654
32,  2.17467535, -2.09470828, -0.9908122531799568
33,  2.42648919, -1.35673225, -1.0692103762488332
34,  2.03980353, -2.43092699, -1.165770661184155
35,  2.2063197 , -2.29935776, -1.041805902490823
36,  2.37917595, -1.71039622, -0.9442125564643911
37,  2.78549036, -2.18806099, -1.0011804719917023
38,  2.15166193, -2.14221422, -1.0089421037607187
39,  2.62541075, -2.24924185, -0.9877873957494826
40,  2.49311565, -2.20678001, -0.9660192186635188
41,  2.35324097, -2.84714861, -1.3782528800268938
42,  2.83939323, -2.47058647, -1.1393168766252828
43,  2.03027237, -2.27906972, -1.1011074809373027
44,  3.40769499, -1.6042774 , -1.3746195639488992
45,  2.61092819, -1.76034948, -0.9348421988173741
46,  2.82654585, -1.87420288, -0.9725873734049528
47,  3.25214975, -1.88365321, -1.2019367636469462
48,  3.14998914, -2.12546593, -1.1555989181576525
49,  2.36033293, -1.15317658, -1.2075645845928815
50,  2.43192308, -1.75687262, -0.9314984902971347
51,  2.10154305, -2.68810285, -1.3088755532765726
52,  2.67856802, -1.895953  , -0.9348899905936444
53,  2.02956968, -0.87412912, -1.5557964064648893
54,  3.26643621, -1.43236695, -1.321991102620669
55,  2.62521626, -1.85336289, -0.927865599262282
56,  2.60864522, -1.64653563, -0.9569625196452614
57,  2.33465759, -1.61358079, -0.9736255707538032
58,  2.70539733, -2.51940567, -1.1318642581653624
59,  1.86898592, -1.29267485, -1.3024498315970536
60,  2.3673484 , -1.88181527, -0.9279020994676972
61,  1.8966183, -0.9991663, -1.5067239465451283
62,  2.75186404, -1.49683756, -1.0319262555793618
63,  2.62770038, -1.85863542, -0.9279477413144043
64,  1.95760684, -1.53073315, -1.134212706313658
65,  2.39931663, -2.15993641, -0.9577905735207515
66,  2.70959005, -1.99196716, -0.9451315078208392
67,  2.76573237, -1.75071429, -0.9653884908536615
68,  2.2584151 , -2.09560598, -0.9672510158275589
69,  2.65505667, -1.60618875, -0.9741223453664405
70,  3.35235157, -1.36728965, -1.424080285967031
71,  2.20690883, -2.03646935, -0.9712016916379886
72,  2.76674923, -1.29311634, -1.1386699999993413
73,  2.12093856, -2.07014317, -1.0052566690256763
74,  1.94334633, -1.63558736, -1.1088272068425387
75,  1.8842418, -1.6316816, -1.144514997960245
76,  3.31047871, -1.54253045, -1.3112686433916803
77,  2.92177903, -2.41669055, -1.141371870519508
78,  2.95142709, -2.02664814, -1.02885161802296
79,  1.86000357, -1.81050074, -1.1277413078738003
80,  1.84112173, -2.14801295, -1.1667540330647634
81,  2.87805052, -1.5330027 , -1.0577431398703898
82,  2.84680411, -2.39523442, -1.1017036450058793
83,  2.49296093, -2.44985356, -1.0701327765080824
84,  2.08146277, -2.0987695 , -1.0262798968505256
85,  2.40786789, -1.69945904, -0.9432910347797616
86,  1.98040193, -2.09945367, -1.0738204951495867
87,  2.97704102, -1.78766661, -1.0390319951611133
88,  2.43768001, -2.17471397, -0.9586143066751629
89,  3.0297415 , -1.82515729, -1.0620522746620957
90,  2.60250735, -2.02773748, -0.9323508434842146
91,  2.72915277, -1.1929002 , -1.1951890891295074
92,  2.76120167, -1.89665411, -0.9530572865838087
93,  2.29895536, -1.67959041, -0.9634381991369787
94,  3.25568225, -2.10407529, -1.2252897283419475
95,  2.53840653, -2.24686366, -0.9798332640429854
96,  2.11492794, -1.94558528, -0.9941177860947286
97,  2.02689441, -1.33879879, -1.1883263827170247
98,  2.48041431, -2.26023182, -0.9840138154007383
99,  2.11521127, -1.91064658, -0.9930263915876459
0,  3.03626694, -2.11097776, -1.0849854561615788
1,  2.51397506, -1.63336159, -0.9545842052420844
2,  2.40224966, -1.82980875, -0.9261795031097835
3,  2.6830989 , -2.06199705, -0.9488226580795895
4,  2.2013684, -1.0605526, -1.3158649193857972
5,  3.00565571, -1.88543171, -1.0468884970622208
6,  1.36337166, -1.896585  , -1.5649063584580891
7,  2.92335715, -1.71978533, -1.024792835118985
8,  2.67651989, -1.71227667, -0.9521381919279651
9,  3.41099602, -1.60528737, -1.3773231728283806
10,  3.0092265 , -2.21460202, -1.0980815608414478
11,  2.40732673, -1.35912578, -1.0695051637054447
12,  2.63386887, -2.01950498, -0.9350396907220259
13,  2.38774401, -2.17222634, -0.9622928259196777
14,  2.55310002, -1.73778109, -0.933505826623957
15,  2.825336  , -1.05085823, -1.332381162175667
16,  2.46054304, -2.49314168, -1.0956254856422527
17,  3.19974338, -1.49948867, -1.2439635928028538
18,  1.73868354, -2.16558368, -1.2440072515414689
19,  3.21516247, -1.79234359, -1.1804621633993782
20,  2.72703134, -2.56826796, -1.1680011817480496
21,  2.10756159, -2.11137122, -1.0182813834452262
22,  2.59557649, -2.33775525, -1.0193207951342826
23,  2.87359271, -1.43615088, -1.0963022935464877
24,  2.22216435, -2.5862395 , -1.1929971819267586
25,  1.85502762, -1.76136959, -1.1365424125534702
26,  2.55600871, -1.40339448, -1.0438155419218558
27,  2.3555809 , -2.09584935, -0.9485454558616967
28,  1.70637407, -1.62256128, -1.2723457125842426
29,  2.60230121, -2.48803879, -1.0970661087182019
30,  2.62159715, -1.67512971, -0.9516147910491237
31,  2.47593403, -1.335141  , -1.078760961973369
32,  2.37467535, -1.88563432, -0.9268948530762386
33,  2.62648919, -1.67262077, -0.9527889485913903
34,  1.83980353, -2.63092699, -1.4039953523645345
35,  2.4063197 , -2.49935776, -1.1029413929399965
36,  2.17917595, -1.51039622, -1.0462981238084585
37,  2.98549036, -1.97969611, -1.0399647128521996
38,  1.95166193, -1.93039322, -1.069737729296462
39,  2.42541075, -2.04924185, -0.9328568754939183
40,  2.29311565, -2.40678001, -1.0687520922109008
41,  2.55324097, -2.64714861, -1.1994713525819551
42,  3.03939323, -2.08227293, -1.0810227741381044
43,  2.28563409, -2.04235048, -0.9520467343015879
44,  3.60769499, -1.80987579, -1.5364938201930598
45,  2.41092819, -1.56034948, -0.9805866666847544
46,  2.56289956, -2.07420288, -0.9360900323197927
47,  3.05214975, -1.68365321, -1.0947761725868697
48,  3.34998914, -1.92546593, -1.280503560371334
49,  2.56033293, -1.35317658, -1.0702664884200925
50,  2.63192308, -1.55687262, -0.9865085827935975
51,  1.90154305, -2.30315586, -1.1792812162035482
52,  2.47856802, -1.695953  , -0.9399857878372371
53,  2.22956968, -1.07412912, -1.2965361664549908
54,  3.46643621, -1.23236695, -1.6088049557011845
55,  2.82521626, -1.65336289, -1.0022362735044488
56,  2.40864522, -1.84653563, -0.9245406004990535
57,  2.13465759, -1.81358079, -0.9894102123497664
58,  2.50539733, -2.71940567, -1.2546659278243755
59,  1.66898592, -1.49267485, -1.347187617421569
60,  2.1673484 , -1.68181527, -0.9980693657499138
61,  1.6966183, -1.1991663, -1.487233547659885
62,  2.95186404, -1.69683756, -1.0416665750679996
63,  2.42770038, -2.05863542, -0.9341347485140142
64,  1.75760684, -1.33073315, -1.356544708437111
65,  2.59931663, -2.35993641, -1.0296411812498658
66,  2.90959005, -2.19196716, -1.045442950666462
67,  2.56195361, -1.95071429, -0.9221436277346176
68,  2.4584151 , -1.89560598, -0.9198128389172664
69,  2.85505667, -1.40618875, -1.1038959303500677
70,  3.15235157, -1.62710507, -1.1689556371648449
71,  2.00690883, -1.83646935, -1.0425260540428747
72,  2.96674923, -1.09311634, -1.3533965787885092
73,  2.34496553, -2.27014317, -0.9994593597959979
74,  1.74334633, -1.43558736, -1.3130404675174834
75,  2.2019767, -1.4316816, -1.0730085417871529
76,  2.9673266 , -1.74253045, -1.0405339383841687
77,  2.69246268, -2.16505675, -0.972587014180406
78,  2.7163547 , -1.82664814, -0.9450334590321811
79,  1.66000357, -1.61050074, -1.3136404459629394
80,  2.04112173, -1.94801295, -1.0253757885965207
81,  2.67805052, -1.80201281, -0.9395902719965534
82,  3.04680411, -2.19523442, -1.112017581738196
83,  2.69296093, -2.12169992, -0.962130921621914
84,  1.88146277, -2.2987695 , -1.1897412426317464
85,  2.60786789, -1.49945904, -1.0049728065276762
86,  2.22751735, -1.89738039, -0.9560653603620837
87,  3.17704102, -1.98766661, -1.1519735201693326
88,  2.63768001, -1.97471397, -0.9312075143247759
89,  2.8297415 , -2.02515729, -0.9811354340075455
90,  2.80250735, -1.82773748, -0.9673048176932
91,  2.92915277, -1.3929002 , -1.1395996839075462
92,  2.56120167, -2.09665411, -0.9401477752539426
93,  2.49895536, -1.47959041, -1.0073111887703436
94,  3.05568225, -1.90407529, -1.0733382204186415
95,  2.33840653, -2.02496001, -0.9398022600844954
96,  1.91492794, -1.74558528, -1.102015140797639
97,  1.82689441, -1.13879879, -1.435187742884324
98,  2.28041431, -2.06023182, -0.9558845885361792
99,  2.31521127, -1.71064658, -0.9539393293872697
0,  3.23626694, -2.31097776, -1.2744343964490197
1,  2.71397506, -1.43336159, -1.050706899763481
2,  2.60224966, -2.02980875, -0.9325911859513167
3,  2.48261137, -2.26199705, -0.9846106462852828
4,  2.0013684, -0.8605526, -1.583480719661952
5,  3.20565571, -1.68543171, -1.1909332969190596
6,  1.56337166, -1.696585  , -1.3782636897009226
7,  3.12335715, -1.51978533, -1.1855071985891021
8,  2.47651989, -1.51227667, -0.9943788799919664
9,  3.21099602, -1.90319052, -1.1717012917143972
10,  2.74033302, -1.99058209, -0.9519210723955289
11,  2.60732673, -1.55912578, -0.9827956657159514
12,  2.43386887, -2.21950498, -0.9721669115778991
13,  2.18774401, -2.37222634, -1.0791892912720367
14,  2.35310002, -1.53778109, -0.9953296049407208
15,  3.025336  , -1.25085823, -1.2676200073793271
16,  2.26054304, -2.29314168, -1.0248885419271778
17,  2.99974338, -1.69948867, -1.0639126517052921
18,  1.93868354, -2.36558368, -1.1848606967356645
19,  2.88860716, -1.59234359, -1.0417725315154236
20,  2.52703134, -2.76826796, -1.2962485060240059
21,  1.90756159, -2.31137122, -1.1790433097492636
22,  2.79557649, -2.53775525, -1.1659871430910567
23,  3.07359271, -1.23615088, -1.3037906600232136
24,  2.42216435, -2.3862395 , -1.0401821519794179
25,  2.09123942, -1.96136959, -1.004364252900827
26,  2.35600871, -1.20339448, -1.1719349029131836
27,  2.1555809 , -1.89584935, -0.9782594062717935
28,  2.10004447, -1.82256128, -1.0019191252167121
29,  2.80230121, -2.28803879, -1.0399185924989316
30,  2.82159715, -1.87512971, -0.9709601617948234
31,  2.67593403, -1.135141  , -1.2269195669918715
32,  2.57467535, -1.68563432, -0.9447030590334426
33,  2.82648919, -1.88495783, -0.9723492611011062
34,  1.63980353, -2.83092699, -1.7222200435449144
35,  2.6063197 , -2.69935776, -1.2440768833891698
36,  1.97917595, -1.31039622, -1.2283836911525252
37,  3.18549036, -1.77969611, -1.1611235617673779
38,  2.15166193, -1.73039322, -0.9939914694060513
39,  2.22541075, -1.84924185, -0.9579263552383536
40,  2.09311565, -2.20678001, -1.048772960424057
41,  2.75324097, -2.44714861, -1.1006898251370165
42,  3.23939323, -1.78194148, -1.1992586164106942
43,  2.48563409, -1.84235048, -0.9207034562842514
44,  3.80769499, -2.00987579, -1.7800079762722743
45,  2.21092819, -1.36034948, -1.106331134552134
46,  2.36289956, -2.27420288, -0.9983506952547587
47,  2.85214975, -1.48365321, -1.0676155815267923
48,  3.14998914, -1.72546593, -1.1454125459729838
49,  2.76033293, -1.55317658, -1.0129683922473032
50,  2.83192308, -1.35687262, -1.1215186752900599
51,  2.10154305, -1.93086794, -0.9987989177259936
52,  2.27856802, -1.495953  , -1.0250815850808292
53,  2.42956968, -1.27412912, -1.117275926445092
54,  3.26643621, -1.43236695, -1.321991102620669
55,  3.02521626, -1.45336289, -1.1566069477466152
56,  2.20864522, -2.04653563, -0.9721186813528451
57,  1.93465759, -2.01358079, -1.0851948539457292
58,  2.30539733, -2.51940567, -1.1297053279970528
59,  1.46898592, -1.69267485, -1.4719254032460838
60,  1.9673484 , -1.48181527, -1.1482366320321298
61,  1.8966183 , -1.40318881, -1.2243839493033668
62,  3.15186404, -1.89683756, -1.1314068945566371
63,  2.22770038, -2.25863542, -1.020321755713624
64,  1.95760684, -1.13073315, -1.3619194474403986
65,  2.79931663, -2.55993641, -1.1814917889789798
66,  3.10959005, -2.39196716, -1.2257543935120847
67,  2.36195361, -2.15071429, -0.9598957639862902
68,  2.6584151 , -1.69560598, -0.9523746620069733
69,  3.05505667, -1.20618875, -1.3136695153336946
70,  2.83624667, -1.82710507, -0.978126281425021
71,  2.20690883, -1.63646935, -0.996613949719573
72,  3.16674923, -1.29311634, -1.3253696918115248
73,  2.54496553, -2.07014317, -0.9344238314633414
74,  1.94334633, -1.23558736, -1.2945922613811018
75,  2.49031757, -1.2316816 , -1.142310153078994
76,  2.65782686, -1.94253045, -0.9322976122350602
77,  2.49246268, -1.96505675, -0.9210831291156374
78,  2.5163547 , -1.62664814, -0.956432890846547
79,  1.86000357, -1.41050074, -1.2435410115778955
80,  2.25147236, -1.74801295, -0.9613715584251363
81,  2.47805052, -2.00201281, -0.9243827295840951
82,  3.24680411, -1.99523442, -1.2023315184705128
83,  2.89296093, -1.87583877, -0.9964395631479299
84,  1.68146277, -2.4987695 , -1.4332025884129669
85,  2.80786789, -1.69945904, -0.986438192615175
86,  2.42751735, -1.69738039, -0.9420927538481224
87,  2.97704102, -2.18766661, -1.0740986380166635
88,  2.83768001, -1.77471397, -0.9838007219743885
89,  2.61267755, -2.22515729, -0.9781502807905577
90,  2.60250735, -1.62773748, -0.9612558517065122
91,  3.12915277, -1.63031063, -1.1532213153193214
92,  2.36120167, -2.29665411, -1.0072382639240762
93,  2.69895536, -1.27959041, -1.131184178403708
94,  2.85497196, -1.70407529, -1.0011343243429258
95,  2.13840653, -1.82496001, -0.9871289527485578
96,  1.71492794, -1.54558528, -1.2899124955005492
97,  1.62689441, -1.33879879, -1.4575686171480453
98,  2.08041431, -1.86023182, -1.00775536167162
99,  2.51521127, -1.51064658, -0.9948522671868928
0,  3.03626694, -2.51097776, -1.2493765612555114
1,  2.91397506, -1.23336159, -1.2268295942848768
2,  2.80224966, -2.22980875, -1.01900286879285
3,  2.28261137, -2.46199705, -1.1004877824180124
4,  2.2013684, -1.0605526, -1.3158649193857972
5,  3.40565571, -1.48543171, -1.414978096775898
6,  1.82107155, -1.496585  , -1.2307822834240647
7,  2.92335715, -1.31978533, -1.1768787012002841
8,  2.27651989, -1.31227667, -1.116619568055967
9,  2.85557699, -2.10319052, -1.0027992237741838
10,  2.54033302, -1.79058209, -0.9257380486821436
11,  2.80732673, -1.77257495, -0.9742819654132582
12,  2.23386887, -2.41950498, -1.0892941324337722
13,  1.98774401, -2.17222634, -1.0871952222792647
14,  2.15310002, -1.33778109, -1.1371533832574838
15,  3.225336  , -1.54309138, -1.2456865691791454
16,  2.06054304, -2.04145624, -1.0255046779454648
17,  2.79974338, -1.89948867, -0.9638617106077298
18,  2.13868354, -2.16558368, -1.0194806694593324
19,  2.57978234, -1.39234359, -1.0509786615126921
20,  2.32703134, -2.56826796, -1.1571886458512841
21,  2.10756159, -2.51137122, -1.1828298703402997
22,  2.99557649, -2.73775525, -1.3926534910478305
23,  2.87359271, -1.03615088, -1.3618419411314358
24,  2.62216435, -2.1271392 , -0.9521967048971917
25,  2.29123942, -2.16136959, -0.9748860547490356
26,  2.15600871, -1.40339448, -1.10141205634638
27,  1.9555809 , -1.69584935, -1.08797335668189
28,  2.3591222 , -2.02256128, -0.936372444628532
29,  3.00230121, -2.08803879, -1.0627710762796612
30,  3.02159715, -2.07512971, -1.0703055325405226
31,  2.87593403, -0.935141  , -1.4550781720103736
32,  2.77467535, -1.48563432, -1.042511264990646
33,  3.02648919, -2.08495783, -1.0746386653566586
34,  1.83980353, -2.63092699, -1.4039953523645345
35,  2.8063197 , -2.49935776, -1.145469271299295
36,  2.17917595, -1.11039622, -1.282139637107644
37,  2.98549036, -1.57969611, -1.0880862670971343
38,  2.38540321, -1.53039322, -0.993809328996683
39,  2.02541075, -1.64924185, -1.0629958349827886
40,  1.89311565, -2.00678001, -1.1087938286372128
41,  2.95324097, -2.2129975 , -1.0706359383740311
42,  3.03939323, -1.58194148, -1.1149916741898556
43,  2.68563409, -1.64235048, -0.9693601782669145
44,  4.00769499, -2.20987579, -2.1035221323514888
45,  2.01092819, -1.16034948, -1.3120756024195133
46,  2.16289956, -2.47420288, -1.1406113581897246
47,  2.65214975, -1.28365321, -1.1204549904667145
48,  2.94998914, -1.52546593, -1.090321531574633
49,  2.96033293, -1.75317658, -1.0356702960745132
50,  3.03192308, -1.15687262, -1.3365287677865216
51,  2.30154305, -1.70430681, -0.9577790248989797
52,  2.07856802, -1.295953  , -1.1901773823244206
53,  2.62956968, -1.59530504, -0.9737521942100331
54,  2.89368056, -1.63393042, -1.0318272356389047
55,  2.82521626, -1.25336289, -1.1808911174676793
56,  2.00864522, -2.24653563, -1.0996967622066365
57,  1.73465759, -2.21358079, -1.260979495541692
58,  2.10539733, -2.30422018, -1.0784911445798822
59,  1.66898592, -1.89267485, -1.2642575588894502
60,  1.7673484 , -1.28181527, -1.3784038983143452
61,  2.18382233, -1.60318881, -1.0129711319912862
62,  2.95186404, -2.09683756, -1.0404015995670814
63,  2.02770038, -2.45863542, -1.1865087629132334
64,  2.16975957, -0.93073315, -1.4432070193288657
65,  2.99931663, -2.35993641, -1.1493678315316878
66,  3.30959005, -2.59196716, -1.486065836357707
67,  2.16195361, -2.35071429, -1.0776479002379624
68,  2.8584151 , -1.49560598, -1.0649364850966796
69,  2.85505667, -1.40618875, -1.1038959303500677
70,  2.5444092 , -2.02710507, -0.9280024712556826
71,  2.40690883, -1.43646935, -1.0307018453962706
72,  3.36674923, -1.58663013, -1.343665984996127
73,  2.74496553, -1.87014317, -0.949388303130685
74,  2.14334633, -1.43558736, -1.0903790007061571
75,  2.69031757, -1.4316816 , -1.046709985123131
76,  2.43459907, -2.14253045, -0.950487683162536
77,  2.29246268, -1.76505675, -0.9495792440508681
78,  2.3163547 , -1.42664814, -1.0478323226609128
79,  2.06000357, -1.61050074, -1.0576418734887567
80,  2.45147236, -1.54801295, -0.9820634401818721
