# particle_number, x, y, function_value
88,  3.14022694, -2.20011006, -1.1689168238622818
89,  2.60760491, -2.27466093, -0.9949133474991876
90,  3.0326928 , -1.98090262, -1.0640919587751498
91,  2.94114393, -1.86432118, -1.016879004283918
92,  2.78515273, -1.9286523 , -0.9600050505340062
93,  2.84716654, -1.75037734, -0.9903943065475838
94,  2.54114374, -2.7138571 , -1.2509666295065158
95,  2.08837244, -2.49696803, -1.181842570373115
96,  2.38192417, -2.09867206, -0.9456447784699592
97,  2.52037109, -2.90186128, -1.4210090384717824
98,  2.61315614, -2.21332169, -0.9744259312662886
99,  3.17492056, -2.70101719, -1.4675116815670592
0,  2.32797882, -2.12632773, -0.9593462971284576
1,  2.646269  , -2.38787243, -1.0486455962758752
2,  2.45464452, -2.4442027 , -1.0680453816705648
3,  2.81901564, -2.41259439, -1.1012005267761007
4,  2.56769948, -2.23298156, -0.9766685035322468
5,  2.97475475, -1.96262904, -1.0335957681022554
6,  2.60934106, -2.60308195, -1.1720783800580028
7,  2.99407016, -2.43345439, -1.183277984863809
8,  2.92322396, -2.28871278, -1.0840466053171642
9,  3.02292102, -2.66780562, -1.350424464416338
10,  2.5760465 , -2.48478305, -1.092815678192363
11,  2.75959464, -2.59970416, -1.1974261796871457
12,  2.9314314 , -2.08765002, -1.029611325916564
13,  2.66559524, -2.58199894, -1.1652107031904058
14,  2.2816037 , -2.23673568, -0.9994824625905951
15,  2.36828044, -2.42931087, -1.0676985537480213
16,  2.94538305, -2.61031089, -1.270392341877106
17,  2.77962419, -2.31195913, -1.0428885411461788
18,  2.95860227, -2.02858073, -1.0323630569809783
19,  2.80389773, -2.18586711, -1.0059754480016334
20,  2.86127718, -2.81191648, -1.3999949696791507
21,  3.01002804, -2.19247458, -1.091773523745293
22,  3.08904495, -2.53502575, -1.2940543601434513
23,  2.86167719, -2.17626009, -1.022503547691544
24,  2.77560952, -2.75519578, -1.3225987458344375
25,  2.44245939, -2.21008378, -0.968669968325946
26,  2.99125357, -2.3551453 , -1.1431821921116212
27,  2.21890415, -2.17381314, -0.9959327906883149
28,  2.42955562, -2.21946673, -0.9724492351306391
29,  2.49527727, -1.90292163, -0.9189539532178486
30,  2.96660748, -2.16868094, -1.0638945272565616
31,  2.64537567, -2.38750259, -1.0483349630583916
32,  2.32352136, -2.58179205, -1.1669310854763122
33,  2.29969273, -1.99904774, -0.9439052620388004
34,  2.54132126, -2.26717331, -0.9872003776111656
35,  2.8391152 , -2.40648427, -1.104701248705031
36,  2.97130884, -1.94062568, -1.0308297700041786
37,  2.80247351, -1.95034171, -0.9659507890294177
38,  2.50504138, -2.58183851, -1.1514031198031953
39,  2.74218513, -2.4712918 , -1.1114525106481863
40,  2.49739875, -2.5988577 , -1.1631429607644517
41,  2.37089763, -2.5719164 , -1.153008068983318
42,  2.72826106, -2.40648664, -1.0732544462201759
43,  2.86111149, -2.62251208, -1.2451511400763735
44,  2.8624318 , -2.81435006, -1.4026349492876884
45,  2.44128158, -1.92485912, -0.9209714474184767
46,  2.69713102, -2.72760118, -1.2808307056702506
47,  2.634674  , -2.20484771, -0.9744731403517403
48,  2.39706118, -2.56577567, -1.1458653581330185
49,  2.64401506, -2.32624763, -1.0201522209661182
50,  2.95499777, -2.27338858, -1.0921595330308547
51,  2.38551037, -1.98370668, -0.9289958751292042
52,  2.93761322, -2.5167142 , -1.2048593995007253
53,  2.49242739, -2.1465173 , -0.9493525953857019
54,  2.54593228, -2.28395255, -0.9937032000561793
55,  2.46117799, -2.18461461, -0.9601948467042012
56,  2.72162158, -2.45277601, -1.0962772561279355
57,  3.04386466, -2.36657556, -1.1756792980908908
58,  2.30785745, -2.32003438, -1.0256123516689513
59,  2.44696346, -2.50806064, -1.105213843871724
60,  2.74771043, -2.44475381, -1.097997118600066
61,  2.12265896, -2.58288088, -1.2232948131621184
62,  2.48582121, -2.22357605, -0.9713897827641842
63,  2.69451632, -2.3188012 , -1.0255540555739047
64,  2.51003196, -2.5334006 , -1.1195870132520889
65,  2.55010644, -2.1696845 , -0.9565587261857605
66,  2.88974745, -2.53449202, -1.1961801337104234
67,  2.77398799, -2.60721746, -1.2065515139288567
68,  2.65342443, -2.35969482, -1.036367724157241
69,  2.62985655, -2.59655418, -1.169963756853078
70,  2.58944727, -2.63301763, -1.1915963616650949
71,  2.73916668, -2.26167939, -1.0129448745075573
72,  2.47885038, -2.18924228, -0.9609927357245358
73,  2.81802202, -2.66163756, -1.2595534208045756
74,  2.23919724, -2.58393318, -1.1868298723593083
75,  2.49424457, -2.2585025 , -0.9832171169759274
76,  2.43303757, -2.14211004, -0.9504891515294417
77,  2.61918232, -1.96009249, -0.9278462999738484
78,  2.78559367, -2.87186441, -1.4319806195748268
79,  2.54317869, -2.70264541, -1.2419905562216464
80,  2.42759194, -2.39421823, -1.0436858244343117
81,  2.45529556, -2.71523811, -1.252244360960719
82,  2.61784131, -2.24155746, -0.9842125684070886
83,  3.00889286, -2.15688404, -1.0814192081472978
84,  2.74426715, -2.68789007, -1.259157137704779
85,  2.58530023, -2.58591113, -1.157813636590295
86,  2.59233046, -2.17992278, -0.9623793721868167
87,  2.76846186, -2.18746134, -0.9962914295924197
88,  3.0744437 , -2.21030722, -1.1320765982624232
89,  2.67230615, -2.34745301, -1.0338903356945917
90,  2.99217501, -2.03590056, -1.0492911343261189
91,  2.93612027, -1.97986714, -1.0172283578779298
92,  2.72551826, -1.99688558, -0.949061184055363
93,  2.9196713 , -1.89094753, -1.0070415052658177
94,  2.52762969, -2.57951822, -1.1501927372723615
95,  2.18904723, -2.49414993, -1.1437914171358285
96,  2.38119395, -2.11076607, -0.9482071404757715
97,  2.52059051, -2.6943206 , -1.2346231271654136
98,  2.54529726, -2.19195452, -0.962583175844848
99,  3.03508435, -2.6446672 , -1.3393607863370165
0,  2.42150041, -2.07408621, -0.9371726309252991
1,  2.56854549, -2.29084514, -0.9976677380961374
2,  2.49781549, -2.31206497, -1.0038396883465928
3,  2.71850157, -2.18302065, -0.982860345619146
4,  2.52655171, -2.17704748, -0.9576686820786784
5,  2.87911571, -2.00802668, -0.9966377761400129
6,  2.63258813, -2.34721754, -1.027730102457404
7,  2.85300571, -2.30849813, -1.0646804100064824
8,  2.84645067, -2.22721436, -1.0324871846418635
9,  2.91385121, -2.41888143, -1.1391939167011715
10,  2.55303217, -2.34628796, -1.0199312100169604
11,  2.63097639, -2.45688511, -1.0825764540874407
12,  2.79031033, -2.08180805, -0.9776056610779258
13,  2.51632978, -2.33441845, -1.0134315605743132
14,  2.34552433, -2.15934037, -0.9644986118548535
15,  2.36727649, -2.19249495, -0.9705229459804402
16,  2.74895008, -2.41836859, -1.0842796026149948
17,  2.58006273, -2.23164378, -0.9771373516982107
18,  2.8128735 , -2.03028235, -0.9763701918712189
19,  2.72322275, -2.13086206, -0.9705013770438303
20,  2.75656503, -2.58051645, -1.1834026614747355
21,  2.87797892, -2.12465686, -1.015607916597078
22,  2.88850857, -2.3141826 , -1.0801816032327323
23,  2.69770433, -2.13892833, -0.9670254070739648
24,  2.69531063, -2.54161313, -1.1438453621870222
25,  2.43829553, -2.13635053, -0.9487730399020075
26,  2.91517593, -2.22129003, -1.056737701790016
27,  2.33913475, -2.07559958, -0.9472949538928718
28,  2.45453369, -2.1753122 , -0.9578705282201281
29,  2.52332905, -1.97178759, -0.9217873846908105
30,  2.85447522, -2.11557804, -1.0050018170773884
31,  2.62191518, -2.18945602, -0.9682625809429225
32,  2.35371567, -2.37952173, -1.0446086330125277
33,  2.40099352, -2.02513754, -0.9316693765840606
34,  2.57315518, -2.05870921, -0.9342086790657818
35,  2.69825048, -2.27984069, -1.0107296360996065
36,  2.82460598, -1.97701984, -0.9745890810098075
37,  2.64905235, -1.99739818, -0.9347900366133979
38,  2.51585286, -2.35469799, -1.0224393205217661
39,  2.53978399, -2.24433922, -0.9790146665831138
40,  2.51227061, -2.36917927, -1.0290784124672256
41,  2.39795047, -2.35719089, -1.028657340151193
42,  2.69225798, -2.29991128, -1.0173846156644943
43,  2.76270052, -2.44867052, -1.103963985969014
44,  2.85593928, -2.57288457, -1.2086717375414933
45,  2.50227952, -1.98296261, -0.9223825287145357
46,  2.65621445, -2.53291532, -1.1314309090368604
47,  2.62083738, -2.15023627, -0.9575484639413612
48,  2.43233617, -2.36915051, -1.031278829474203
49,  2.59718754, -2.18668556, -0.9647555467620874
50,  2.81817603, -2.22154404, -1.021251809412375
51,  2.44510838, -2.03713605, -0.9298482266361415
52,  2.76169141, -2.2997474 , -1.0330787223479105
53,  2.49293327, -2.10293636, -0.9395550849860651
54,  2.51547567, -2.19436795, -0.9623845278006358
55,  2.49755155, -2.17092661, -0.9556421441049964
56,  2.56841905, -2.23415548, -0.9771090588674627
57,  2.88638384, -2.22839586, -1.047506686133532
58,  2.41944125, -2.20016356, -0.9672324694387415
59,  2.3937498 , -2.32880545, -1.0165201407814002
60,  2.66711184, -2.19321032, -0.97588786290122
61,  2.26544896, -2.43968864, -1.0920775439638108
62,  2.52121211, -2.14364956, -0.948846063705041
63,  2.56264973, -2.12205359, -0.9455549260567913
64,  2.54438735, -2.33269184, -1.0135347668696295
65,  2.5366962 , -2.05682857, -0.931909438833732
66,  2.8690928 , -2.33333135, -1.0809413070548897
67,  2.70254973, -2.39493716, -1.0619331256768365
68,  2.5555236 , -2.12782265, -0.9464315479248705
69,  2.53894437, -2.42152653, -1.0556918278138079
70,  2.57581362, -2.46630461, -1.0821628439838942
71,  2.66365119, -2.20939102, -0.9801907913514445
72,  2.47520552, -2.1713124 , -0.9560511243461569
73,  2.644181  , -2.44228874, -1.0763711535986593
74,  2.34072351, -2.43641678, -1.0754945159071414
75,  2.51704339, -2.20892087, -0.9667998249441904
76,  2.41594538, -2.08362253, -0.9393297401299767
77,  2.54379094, -2.0272716 , -0.9279963867486978
78,  2.81732014, -2.62839215, -1.234562128657512
79,  2.49437836, -2.48205209, -1.0883466519149343
80,  2.43725684, -2.28041482, -0.9932646043384955
81,  2.45346082, -2.50531898, -1.1032270151815617
82,  2.60785012, -2.19474964, -0.9681930314939687
83,  2.89940482, -2.11884488, -1.0226471780695034
84,  2.67275651, -2.48271067, -1.1036367987520317
85,  2.48785096, -2.34488789, -1.0179749486899592
86,  2.59072364, -2.07177109, -0.9378065773934767
87,  2.6853313 , -2.15161783, -0.9677681433491453
88,  2.90264906, -2.17575868, -1.0380230937929233
89,  2.65051501, -2.2870253 , -1.0051602101907233
90,  2.84220728, -2.05020572, -0.9887723251812377
91,  2.79735855, -2.00404572, -0.9685623431469526
92,  2.65086867, -2.01924546, -0.9374289507285144
93,  2.84423102, -1.95011618, -0.9794418478335842
94,  2.49438927, -2.3272719 , -1.0102349122124898
95,  2.27872178, -2.27984921, -1.0155632681360298
96,  2.40144873, -2.07869304, -0.9397603119546285
97,  2.51614824, -2.43609711, -1.062768969192843
98,  2.49819795, -2.12761947, -0.944845468959856
99,  2.86929704, -2.40914686, -1.1167439497384573
0,  2.47899332, -2.03939791, -0.9288750628104177
1,  2.52291424, -2.2210508 , -0.9707378708771697
2,  2.52327214, -2.22141412, -0.9708628486049333
3,  2.65369874, -2.04215279, -0.9408538926582112
4,  2.50329124, -2.13566366, -0.9467126294171138
5,  2.8052246 , -2.02310953, -0.9730975387742713
6,  2.64055865, -2.18493829, -0.9694118165773147
7,  2.76329415, -2.19844825, -0.9981361165366147
8,  2.78170589, -2.18184543, -0.9983360601785201
9,  2.8360549 , -2.25776026, -1.03940118455122
10,  2.53575035, -2.22978236, -0.9739557785258866
11,  2.55421013, -2.3541179 , -1.0235194352732202
12,  2.69998542, -2.07340883, -0.9539709278518799
13,  2.42120398, -2.17200448, -0.9590361595483499
14,  2.38992154, -2.10646657, -0.9463113886382322
15,  2.37386503, -2.04711324, -0.9377147012302925
16,  2.6202371 , -2.28719422, -1.0011266965237202
17,  2.4656944 , -2.17393654, -0.9570475834935295
18,  2.71907492, -2.02857845, -0.9512016529443809
19,  2.66923959, -2.09206182, -0.9517034236088936
20,  2.68781471, -2.42300333, -1.07334195647938
21,  2.78904628, -2.07879192, -0.9766956857156005
22,  2.76514315, -2.15457744, -0.9864938157801788
23,  2.5893861 , -2.10506043, -0.9439583616886742
24,  2.64274367, -2.39560745, -1.0519397845330491
25,  2.4398457 , -2.08658222, -0.9381542662315802
26,  2.85543696, -2.13349652, -1.0093665635756977
27,  2.41577386, -2.01444894, -0.9290348343974476
28,  2.47346681, -2.13732873, -0.947453001836787
29,  2.53814962, -2.00919588, -0.9256280996072551
30,  2.77749021, -2.07854756, -0.9733785580784398
31,  2.61017633, -2.0542163 , -0.9368992783152209
32,  2.37860769, -2.24633103, -0.986279171536192
33,  2.46388091, -2.03770261, -0.9290718314659505
34,  2.58870566, -1.93494538, -0.9234834695885941
35,  2.60677517, -2.18819918, -0.9661683853181975
36,  2.72188587, -1.98994076, -0.9475998736727926
37,  2.55769329, -2.02333105, -0.9282080645547428
38,  2.52465127, -2.19320237, -0.9622261903832372
39,  2.42542215, -2.1025265 , -0.9422279518704951
40,  2.52385541, -2.20678788, -0.9662824755404148
41,  2.41899915, -2.2178381 , -0.9727296316075118
42,  2.66447418, -2.22429955, -0.9850495102170647
43,  2.70326767, -2.31588073, -1.026075798183383
44,  2.83710677, -2.41002737, -1.1058229802518638
45,  2.53551061, -2.01399674, -0.9260666634383597
46,  2.62730201, -2.39786264, -1.0509750395364328
47,  2.60863356, -2.11080006, -0.9470574923933404
48,  2.45427566, -2.23129096, -0.9748607410205964
49,  2.56987771, -2.08926806, -0.9392911800577455
50,  2.72908014, -2.18051776, -0.9845224942182733
51,  2.48032218, -2.06307801, -0.9324293598281026
52,  2.64860783, -2.14202678, -0.9592691587174761
53,  2.49461199, -2.0719292 , -0.9337328738494398
54,  2.4987182 , -2.13299708, -0.9460831732894265
55,  2.51567024, -2.15163896, -0.950722394681765
56,  2.47239943, -2.08709354, -0.9368214261782931
57,  2.78311634, -2.13783602, -0.9872989518625184
58,  2.48723714, -2.12124847, -0.943495420390797
59,  2.36959409, -2.21071114, -0.9757120896961926
60,  2.6155983 , -2.03938877, -0.9353346308461803
61,  2.35855328, -2.33742738, -1.0246134776612894
62,  2.54119396, -2.09001512, -0.9378398782334623
63,  2.48692233, -2.00242913, -0.9242699094020178
64,  2.5627003 , -2.20226707, -0.9665868872985951
65,  2.52855475, -1.98807937, -0.9232252075193472
66,  2.84186214, -2.20262445, -1.023164172572931
67,  2.66182174, -2.24717804, -0.9922979670166273
68,  2.4991427 , -1.98784199, -0.9227970084934743
69,  2.48719714, -2.30204121, -0.9998390581754342
70,  2.56576904, -2.34968078, -1.0222077190384393
71,  2.61512091, -2.16865208, -0.9616519151858592
72,  2.47887629, -2.1461662 , -0.9494605390476099
73,  2.52529353, -2.29241009, -0.9962512538690529
74,  2.40667667, -2.33185139, -1.0165409671510595
75,  2.53014431, -2.16974764, -0.955774768260705
76,  2.41121365, -2.0449244 , -0.9333815818629344
77,  2.50306794, -2.06112945, -0.9319245883941197
78,  2.82136158, -2.46228657, -1.128658258096408
79,  2.46824774, -2.33444739, -1.0138149024224403
80,  2.44665891, -2.20152887, -0.9658209976907965
81,  2.45563065, -2.36280329, -1.0270162944288486
82,  2.5925336 , -2.15785398, -0.9564641029653811
83,  2.82198627, -2.09030145, -0.9888834346660109
84,  2.62606191, -2.34375838, -1.0253450834692366
85,  2.4250051 , -2.18705076, -0.9629497189993339
86,  2.5867333 , -2.00507975, -0.9282207419256399
87,  2.62610089, -2.11777808, -0.9506028957764349
88,  2.79085987, -2.146656  , -0.9916578566594113
89,  2.62634971, -2.23449445, -0.9828639272692531
90,  2.73970591, -2.05612728, -0.9598558574712622
91,  2.69763615, -2.00807188, -0.9443083236849429
92,  2.6033769 , -2.02993778, -0.9327238383230956
93,  2.78012455, -1.97680022, -0.9611225509537451
94,  2.47284494, -2.16160897, -0.9535268581758605
95,  2.34095125, -2.14382317, -0.9613116542196899
96,  2.41849062, -2.05537767, -0.9343315322263845
97,  2.51398096, -2.26906273, -0.987139916733806
98,  2.47285465, -2.08361879, -0.9361648990180389
99,  2.76975982, -2.24512664, -1.0148799120245555
0,  2.51551474, -2.01312873, -0.9254579417771455
1,  2.49731696, -2.15793284, -0.9522068084911651
2,  2.53757897, -2.1463665 , -0.9499928481018398
3,  2.60536503, -1.95457748, -0.9259787786341057
4,  2.49208314, -2.0966428 , -0.9383040669761639
5,  2.72807553, -1.98718915, -0.9487487302634188
6,  2.63404607, -2.07228856, -0.9427643804439707
7,  2.69113959, -2.11441595, -0.9601928056380251
8,  2.69988947, -2.14806986, -0.9696857613647293
9,  2.76389034, -2.1392758 , -0.9823840445909945
10,  2.51510706, -2.07125737, -0.9337171879172693
11,  2.5082678 , -2.26012524, -0.9838178044215269
12,  2.63322313, -2.05908395, -0.9404665854368435
13,  2.37702351, -2.06043222, -0.9393693906092525
14,  2.42751252, -2.06355692, -0.9349411834548524
15,  2.39157089, -1.95649643, -0.9264128928808241
16,  2.5392502 , -2.18311501, -0.9597858775542223
17,  2.40663439, -2.12204677, -0.9479494864649686
18,  2.64865365, -2.02228801, -0.9374646646519799
19,  2.62551418, -2.05855444, -0.9393851933618319
20,  2.63416449, -2.29185341, -1.0047131373009814
21,  2.71499176, -2.04245681, -0.9521962333300122
22,  2.6741728 , -2.04616826, -0.9447891950006188
23,  2.50057832, -2.05832622, -0.9314722960690853
24,  2.60224053, -2.27340263, -0.9938798581968826
25,  2.44852647, -2.04728756, -0.9311101081394295
26,  2.79146261, -2.06809767, -0.975542174893459
27,  2.4691306 , -1.97525844, -0.9222469091945478
28,  2.49305679, -2.09150271, -0.9372992812914943
29,  2.53931487, -2.01293784, -0.9260888403293307
30,  2.71109747, -2.04730669, -0.9520692342302086
31,  2.5954923 , -1.96878915, -0.92586389684551
32,  2.40622995, -2.14477814, -0.9532931141795751
33,  2.50488136, -2.03876528, -0.9285783481930041
34,  2.5912977 , -1.86691222, -0.9236535690642349
35,  2.53967252, -2.1059255 , -0.9409281443778008
36,  2.62830135, -1.96250384, -0.9291225165794423
37,  2.50325057, -2.03343424, -0.9278461651717604
38,  2.53785137, -2.04086007, -0.9295756760943478
39,  2.36999627, -2.00897563, -0.9333268617287818
40,  2.5396813 , -2.05731467, -0.9320997895334803
41,  2.44064463, -2.11533238, -0.9438840807089425
42,  2.63578974, -2.15756613, -0.961328116164789
43,  2.65338884, -2.20830588, -0.9782288578835029
44,  2.79737726, -2.27701129, -1.0342239085042233
45,  2.54034999, -2.01592182, -0.9264715280181568
46,  2.60143009, -2.28165036, -0.9969110650422588
47,  2.59383323, -2.07519434, -0.9386873994235319
48,  2.4615215 , -2.11368327, -0.9425091004601276
49,  2.56305768, -2.00402028, -0.9263367776511711
50,  2.66036548, -2.13755525, -0.9600133242970567
51,  2.49141513, -2.05876531, -0.9315785946896038
52,  2.57032952, -1.97911104, -0.9245409321441345
53,  2.49824171, -2.04475992, -0.9294177955977881
54,  2.4915927, -2.0827761, -0.9356774256000793
55,  2.509955 , -2.1170187, -0.9425366413666373
56,  2.40345121, -1.96987958, -0.9260409459345293
57,  2.70166396, -2.07045724, -0.9538005443834514
58,  2.52877297, -2.06205476, -0.9324833483004075
59,  2.37028932, -2.12097714, -0.9517664126406409
60,  2.57817715, -1.94461341, -0.9229895446624105
61,  2.42671558, -2.24523406, -0.9812171127745608
62,  2.55073841, -2.0481854 , -0.9312051833478535
63,  2.44770021, -1.93066731, -0.9207764091425281
64,  2.56928507, -2.10625676, -0.9426096701466526
65,  2.52349357, -1.94693687, -0.9203160419259216
66,  2.7970591, -2.1064209, -0.9843653800107027
67,  2.62616672, -2.13724936, -0.9550411818535174
68,  2.46968852, -1.90567126, -0.9194140076119932
69,  2.46144798, -2.20326913, -0.9656677464713668
70,  2.55617072, -2.24823518, -0.9811499792232833
71,  2.57941117, -2.12695065, -0.9478448996496788
72,  2.49874344, -2.0957575 , -0.9380998215461128
73,  2.45832632, -2.17722917, -0.9582348866002447
74,  2.45486401, -2.23885616, -0.9773689113838322
75,  2.53686441, -2.12884014, -0.9458019295869093
76,  2.41902293, -2.01583787, -0.9289263823674978
77,  2.49768259, -2.05863286, -0.9315234109599525
78,  2.79572614, -2.32280198, -1.0520462646095081
79,  2.45867487, -2.21680073, -0.9699737677514604
80,  2.45913143, -2.13500956, -0.9473884001928988
81,  2.46318413, -2.24550614, -0.9793034823636668
82,  2.57749045, -2.11934939, -0.9459979957173372
83,  2.75130864, -2.06284216, -0.9637753342611712
84,  2.59037129, -2.23018595, -0.9775333988814047
85,  2.39870873, -2.07675027, -0.9396888226325478
86,  2.57857073, -1.96356071, -0.9240451951116458
87,  2.56918659, -2.06885815, -0.9355884618918857
88,  2.7039954 , -2.11364812, -0.9625683550557983
89,  2.58164055, -2.17212774, -0.9592978757908948
90,  2.6556179 , -2.05605652, -0.9432238172187642
91,  2.59741585, -1.97261   , -0.9263195625451284
92,  2.56932831, -2.03065153, -0.9298766517688077
93,  2.69794502, -1.95411091, -0.9399936428809196
94,  2.46542927, -2.04910654, -0.9306524804906674
95,  2.39329589, -2.04987254, -0.9358623060880747
96,  2.43792051, -2.03416341, -0.9298653747045224
97,  2.51363686, -2.14620565, -0.9493401270221532
98,  2.46329809, -2.04790787, -0.9305504176987563
99,  2.69157683, -2.12611673, -0.9628537605909036
0,  2.5367614, -1.9941947, -0.92405055444956
1,  2.48531451, -2.10466467, -0.9399901776928228
2,  2.5442966 , -2.08731773, -0.9374635927201714
3,  2.57077034, -1.90562633, -0.9214585812035803
4,  2.48865652, -2.06274895, -0.9322464801716709
5,  2.66635534, -1.96506812, -0.9348925123135379
6,  2.62020251, -1.99833599, -0.9309978383509437
7,  2.63551159, -2.05310164, -0.939840285463368
8,  2.63810068, -2.11248796, -0.9510499994431403
9,  2.70172164, -2.05599768, -0.9514519811194911
10,  2.50426259, -1.97105269, -0.92147186019947
11,  2.48382517, -2.18002827, -0.9582772619833975
12,  2.58581203, -2.04280548, -0.9328170887094804
13,  2.36550107, -1.98815862, -0.9318694855050994
14,  2.45757143, -2.03044714, -0.9283468533606748
15,  2.4137337 , -1.90561728, -0.9226752471224638
16,  2.49232339, -2.10416124, -0.9398089034718637
17,  2.384009  , -2.07846235, -0.941589893493768
18,  2.59781126, -2.0140124 , -0.9302214689715462
19,  2.59166687, -2.03130284, -0.931760158217278
20,  2.59398993, -2.18778953, -0.9647669927089391
21,  2.65616468, -2.01505013, -0.93775050320321
22,  2.60958743, -1.97698884, -0.9279068765048075
23,  2.44587409, -2.01765855, -0.9273251076505867
24,  2.57230936, -2.17606312, -0.9596582779836034
25,  2.4603188 , -2.01773854, -0.9266570135908451
26,  2.73134952, -2.02165771, -0.9531001333331893
27,  2.50418949, -1.9523416 , -0.9203171305683502
28,  2.50797992, -2.05251539, -0.9306008448927243
29,  2.53445685, -2.00120962, -0.9246538637913938
30,  2.6568792 , -2.02238565, -0.9387331980248023
31,  2.5806226 , -1.91979606, -0.9223844769988849
32,  2.43263921, -2.07070114, -0.935776710201181
33,  2.52963881, -2.03320164, -0.9282491007426088
34,  2.5862447 , -1.84342241, -0.9242581192940054
35,  2.50050106, -2.04638425, -0.9296528327642559
36,  2.56635201, -1.94753159, -0.9222694536711246
37,  2.47448291, -2.03356224, -0.9281835304871744
38,  2.54842424, -1.93400914, -0.9206892975271553
39,  2.35274458, -1.95168212, -0.9311161338270952
40,  2.55198967, -1.95352412, -0.9217224116806616
41,  2.46048106, -2.04334746, -0.9299936533566325
42,  2.6094069 , -2.10226286, -0.9453786011907045
43,  2.61357821, -2.1251037 , -0.9507243769066551
44,  2.75014014, -2.17320071, -0.987542892135057
45,  2.53241225, -2.00461049, -0.9249354873798854
46,  2.57975725, -2.18698638, -0.9632997334181589
47,  2.57905063, -2.04521774, -0.9326071295454018
48,  2.47130369, -2.03318973, -0.9282200242684577
49,  2.55557185, -1.95195423, -0.9218322689484808
50,  2.60942114, -2.09767326, -0.9444623844959624
51,  2.49088823, -2.04138575, -0.9289750105714456
52,  2.52213243, -1.88451517, -0.9193033454101002
53,  2.50259645, -2.02241252, -0.9264343170529415
54,  2.49050862, -2.0437185 , -0.9293110805500613
55,  2.50797485, -2.08378849, -0.935859436776206
56,  2.37552365, -1.90245615, -0.9266887303978008
57,  2.63991876, -2.02266655, -0.9362507043055043
58,  2.55159893, -2.01972689, -0.9274370223286765
59,  2.38479191, -2.05580484, -0.9377125588320931
60,  2.55216039, -1.89240378, -0.9203277374918053
61,  2.47411144, -2.16749727, -0.9550510357788793
62,  2.55356559, -2.01709725, -0.9272290521762403
63,  2.43254918, -1.89300608, -0.9212377974665626
64,  2.5687384 , -2.03880932, -0.9309350307180618
65,  2.52063507, -1.9254781 , -0.9194760031852497
66,  2.74704492, -2.03884792, -0.9590935021967368
67,  2.59676842, -2.05905087, -0.9362691856174867
68,  2.4580391 , -1.86425461, -0.9204577580234244
69,  2.45263941, -2.12554223, -0.9454946959058885
70,  2.54776032, -2.16495841, -0.955180536163199
71,  2.5542406 , -2.08875707, -0.9382241710216481
72,  2.51966294, -2.04660043, -0.9298776916184112
73,  2.4265669 , -2.09245671, -0.9401545357650974
74,  2.48834591, -2.16123451, -0.9531281773107433
75,  2.53938913, -2.09092914, -0.9379412538942667
76,  2.43305041, -1.99503409, -0.9256953965183028
77,  2.50815914, -2.04015566, -0.928793623834088
78,  2.75643452, -2.2112663 , -1.0002612184907251
79,  2.45923889, -2.12709356, -0.9455550089664364
80,  2.47208084, -2.08186965, -0.9358665579797137
81,  2.47298606, -2.15344213, -0.9514198658902117
82,  2.56407099, -2.08368046, -0.9378603344430474
83,  2.69109444, -2.03867326, -0.9468122109252787
84,  2.56421313, -2.14160975, -0.9501878322265281
85,  2.39532761, -2.00374764, -0.9297984741900622
86,  2.56890604, -1.94036822, -0.9221273508375506
87,  2.52859373, -2.02547921, -0.9272198503148633
88,  2.63903161, -2.0816499 , -0.9451017701653209
89,  2.54062107, -2.11836738, -0.9436057252432588
90,  2.59652734, -2.04824701, -0.934585885301986
91,  2.53451038, -1.95208498, -0.9208904390072796
92,  2.54600705, -2.0256354 , -0.9278889840882701
93,  2.63612833, -1.94264679, -0.9291133690000923
94,  2.46658816, -1.97731124, -0.9224852225854812
95,  2.43489163, -1.9886721 , -0.9249894541031612
96,  2.45675946, -2.01621104, -0.9266259087743908
97,  2.51433698, -2.05980705, -0.9318104538843125
98,  2.46344639, -2.02036232, -0.9268501608753009
99,  2.63255451, -2.04371083, -0.9380502839970681
0,  2.54856682, -1.98308219, -0.9235692263282212
1,  2.47890375, -2.07291048, -0.9341100756698032
2,  2.54787548, -2.05238089, -0.9316945316657972
3,  2.55095365, -1.87792421, -0.9204803406248865
4,  2.48704337, -2.04245029, -0.9291685126767725
5,  2.63065463, -1.95236916, -0.9288451139302901
6,  2.6115852, -1.9554948, -0.9267039975945193
7,  2.60343239, -2.01712392, -0.9311466684278631
8,  2.60256326, -2.09081134, -0.942402628777272
9,  2.66551998, -2.00737675, -0.9384018491293488
10,  2.49833745, -1.91327237, -0.9190279930903194
11,  2.47042381, -2.13235932, -0.9463713357856125
12,  2.55869892, -2.03279981, -0.9294792094642553
13,  2.36041051, -1.94635959, -0.9297557523421621
14,  2.47511582, -2.01086655, -0.9253938409000702
15,  2.42725384, -1.87680043, -0.921853644942892
16,  2.46619838, -2.05768193, -0.9319416031884912
17,  2.37247297, -2.05247079, -0.9386937752037621
18,  2.56868683, -2.00886425, -0.9272231863424728
19,  2.57210074, -2.01508503, -0.9281600741386666
20,  2.57086422, -2.12637439, -0.9470720847859381
21,  2.62215001, -1.99888018, -0.9312874905423794
22,  2.57269029, -1.93705619, -0.9222670532258075
23,  2.41234473, -1.98995146, -0.9268258883858405
