swarm_number,particle_number,x,y,function_value
1,31,1.44060941e-09,3.43806050e-09,0.0
1,32,2.41527864e-09,4.49618209e-09,-7.105427357601002e-15
1,33,1.51738799e-09,3.40113626e-09,0.0
2,0,-0.7797091 , 0.86078839,-13.080717357386296
2,1,-0.7797091 , 0.86078839,-13.080717358129478
2,2,-0.7797091 , 0.86078839,-13.080717357281925
2,3,-0.7797091 , 0.86078839,-13.080717357171293
2,4,-0.7797091 , 0.86078839,-13.08071735736899
3,0,0.65350917,0.00162274,-16.125656567661565
3,1,0.65350917,0.00162274,-16.12565656209616
3,2,0.65350917,0.00162274,-16.12565656224974
3,3,0.65350917,0.00162274,-16.125656562247286
4,0,-0.940296 ,-0.1487141,-5.658652157439509
4,1,-0.940296 ,-0.1487141,-5.658652158653412
4,2,-0.940296 ,-0.1487141,-5.658652157710176
4,3,-0.940296 ,-0.1487141,-5.658652157948694
4,4,-0.940296 ,-0.1487141,-5.6586521568953945
4,5,-0.940296 ,-0.1487141,-5.658652158276599
4,6,-0.940296 ,-0.1487141,-5.658652157085786
4,7,-0.940296 ,-0.1487141,-5.658652160299136
4,8,-0.940296 ,-0.1487141,-5.658652158172899
4,9,-0.940296 ,-0.1487141,-5.65865215742299
5,0,-0.06433029,-0.66577911,-16.30144104011047
5,1,-0.06433029,-0.66577911,-16.301441040648964
5,2,-0.06433029,-0.66577911,-16.301441041075265
5,3,-0.06433029,-0.66577911,-16.301441037457067
5,4,-0.06433029,-0.66577911,-16.301441038150507
5,5,-0.06433029,-0.66577911,-16.301441038188948
5,6,-0.06433029,-0.66577911,-16.30144103955282
5,7,-0.06433029,-0.66577911,-16.301441040298567
5,8,-0.06433029,-0.66577911,-16.30144104048684
6,0, 0.54032122,-0.77086013,-29.26003357808026
6,1, 0.54032122,-0.77086013,-29.26003357789597
6,2, 0.54032122,-0.77086013,-29.260033577950583
6,3, 0.54032122,-0.77086013,-29.260033577984842
7,0,0.04041557,0.2595604 ,-10.990036477419316
7,1,0.04041557,0.2595604 ,-10.990036477605601
7,2,0.04041557,0.2595604 ,-10.990036477848783
7,3,0.04041557,0.2595604 ,-10.990036477613245
7,4,0.04041557,0.2595604 ,-10.990036477416808
7,5,0.04041557,0.2595604 ,-10.990036477335252
8,0,-1.026232  ,-0.51448555,-21.411978865180494
8,1,-0.96946786,-0.39162506,-19.04649965611656
8,2,-0.96946786,-0.39162506,-19.046499655718698
8,3,-0.96946786,-0.39162506,-19.04649965611804
8,4,-0.96946786,-0.39162506,-19.0464996558848
9,0,0.64478918,0.65997286,-32.35055684792157
9,1,0.64478918,0.65997286,-32.350556847873975
9,2,0.64478918,0.65997286,-32.35055684827308
9,3,0.64478918,0.65997286,-32.35055684804756
10,0, 0.92168675,-0.38176586,-19.546809126328988
10,1, 0.88859199,-0.37271972,-20.249111062807053
11,0,-0.59107983, 0.76314441,-28.513546480716236
11,1,-0.59107983, 0.76314441,-28.51354648073343
11,2,-0.59107983, 0.76314441,-28.513546480695474
12,0,-0.71383802,-1.11650693,-16.570616931702816
12,1,-0.71383802,-1.11650693,-16.570616930378176
12,2,-0.71383802,-1.11650693,-16.570616937603003
13,0,0.67940759,1.09917558,-17.84071604871783
13,1,0.67940759,1.09917558,-17.840716048243667
0,0,-0.80116417,-0.53411611,-27.53862276434382
0,1,-0.80116417,-0.53411611,-27.538622764312954
0,2,-0.80116417,-0.53411611,-27.538622300734453
0,3,-0.80116415,-0.5341161 ,-27.538623516397536
0,4,-0.80116417,-0.53411611,-27.53862276409904
0,5,-0.80116417,-0.53411611,-27.538622764237715
0,6,-0.80116417,-0.53411611,-27.53862276403173
0,7,-0.80116417,-0.53411611,-27.538622227468856
0,8,-0.80116422,-0.53411613,-27.538619116376772
1,0,2.77052870e-09,4.70904826e-09,-7.105427357601002e-15
1,1,2.59977906e-09,4.57804372e-09,-7.105427357601002e-15
1,2,2.65164868e-09,5.21397414e-09,-7.105427357601002e-15
1,3,1.53068491e-09,3.37299699e-09,0.0
1,4,2.63884825e-09,5.05644238e-09,-7.105427357601002e-15
1,5,1.35100375e-09,3.42573703e-09,0.0
1,6,1.45812784e-09,3.47012197e-09,0.0
1,7,1.32176226e-09,3.06196135e-09,0.0
1,8,2.87412139e-09,2.84990342e-09,-3.552713678800501e-15
1,9,1.53552104e-09,3.46562423e-09,0.0
1,10,1.54365498e-09,3.16654347e-09,0.0
1,11,2.50642174e-09,3.25933769e-09,-3.552713678800501e-15
1,12,1.55277924e-09,3.34890782e-09,0.0
1,13,1.39688439e-09,3.32020544e-09,0.0
1,14,1.10342313e-09,3.50075613e-09,0.0
1,15,2.51140708e-09,4.84177409e-09,-7.105427357601002e-15
1,16,1.55324820e-09,3.34565087e-09,0.0
1,17,2.61005439e-09,5.11842035e-09,-7.105427357601002e-15
1,18,2.75086531e-09,4.97872232e-09,-7.105427357601002e-15
1,19,1.51377133e-09,3.30453709e-09,0.0
1,20,1.42340095e-09,3.41547413e-09,0.0
1,21,1.36849998e-09,3.36043016e-09,0.0
1,22,2.73250755e-09,3.50216123e-09,-3.552713678800501e-15
1,23,1.41729384e-09,3.29711014e-09,0.0
1,24,1.42985002e-09,3.41527429e-09,0.0
1,25,1.54613478e-09,3.23800720e-09,0.0
1,26,1.42447654e-09,3.40557360e-09,0.0
1,27,1.51296842e-09,3.23968408e-09,0.0
1,28,1.54734003e-09,3.34618289e-09,0.0
1,29,2.44265852e-09,5.29407451e-09,-7.105427357601002e-15
1,30,2.48163268e-09,4.73279727e-09,-7.105427357601002e-15
1,31,1.45633283e-09,3.48781715e-09,0.0
1,32,2.55994781e-09,4.68592631e-09,-7.105427357601002e-15
1,33,1.54326862e-09,3.44600792e-09,0.0
2,0,-0.7797091 , 0.86078839,-13.080717357215775
2,1,-0.7797091 , 0.86078839,-13.080717357558783
2,2,-0.7797091 , 0.86078839,-13.08071735709349
2,3,-0.7797091 , 0.86078839,-13.080717357106181
2,4,-0.7797091 , 0.86078839,-13.08071735720388
3,0,0.65350917,0.00162274,-16.125656558278582
3,1,0.65350917,0.00162274,-16.12565656119138
3,2,0.65350917,0.00162274,-16.125656561114553
3,3,0.65350917,0.00162274,-16.125656561114056
4,0,-0.940296 ,-0.1487141,-5.658652157182798
4,1,-0.940296 ,-0.1487141,-5.658652158099354
4,2,-0.940296 ,-0.1487141,-5.658652157389039
4,3,-0.940296 ,-0.1487141,-5.658652157564472
4,4,-0.940296 ,-0.1487141,-5.658652156772705
4,5,-0.940296 ,-0.1487141,-5.658652157814213
4,6,-0.940296 ,-0.1487141,-5.658652156901239
4,7,-0.940296 ,-0.1487141,-5.65865215930798
4,8,-0.940296 ,-0.1487141,-5.658652157738626
4,9,-0.940296 ,-0.1487141,-5.658652157170918
5,0,-0.06433029,-0.66577911,-16.30144103964836
5,1,-0.06433029,-0.66577911,-16.30144104011383
5,2,-0.06433029,-0.66577911,-16.30144104046125
5,3,-0.06433029,-0.66577911,-16.30144103740374
5,4,-0.06433029,-0.66577911,-16.301441037987576
5,5,-0.06433029,-0.66577911,-16.30144103802027
5,6,-0.06433029,-0.66577911,-16.30144103917094
5,7,-0.06433029,-0.66577911,-16.301441039806733
5,8,-0.06433029,-0.66577911,-16.301441039968385
6,0, 0.54032122,-0.77086013,-29.26003357807123
6,1, 0.54032122,-0.77086013,-29.26003357786289
6,2, 0.54032122,-0.77086013,-29.260033577922115
6,3, 0.54032122,-0.77086013,-29.260033577961
7,0,0.04041557,0.2595604 ,-10.990036477297155
7,1,0.04041557,0.2595604 ,-10.990036477473744
7,2,0.04041557,0.2595604 ,-10.990036477753046
7,3,0.04041557,0.2595604 ,-10.990036477485162
7,4,0.04041557,0.2595604 ,-10.990036477295389
7,5,0.04041557,0.2595604 ,-10.990036477221865
8,0,-1.03157862,-0.52632353,-21.400900244504925
8,1,-0.96946786,-0.39162506,-19.04649965606676
8,2,-0.96946786,-0.39162506,-19.046499655330734
8,3,-0.96946786,-0.39162506,-19.046499656057883
8,4,-0.96946786,-0.39162506,-19.04649965580148
9,0,0.64478918,0.65997286,-32.35055684561395
9,1,0.64478918,0.65997286,-32.350556845099966
9,2,0.64478918,0.65997286,-32.35055684820421
9,3,0.64478918,0.65997286,-32.350556846821135
10,0, 0.91731894,-0.38051692,-19.617475289500955
10,1, 0.88839046,-0.37264585,-20.253532144480378
11,0,-0.59107983, 0.76314441,-28.513546480676705
11,1,-0.59107983, 0.76314441,-28.513546480728575
11,2,-0.59107983, 0.76314441,-28.51354648063775
12,0,-0.71383802,-1.11650693,-16.570616931119055
12,1,-0.71383802,-1.11650693,-16.57061693026001
12,2,-0.71383802,-1.11650693,-16.57061693493516
13,0,0.67940759,1.09917558,-17.84071604856145
13,1,0.67940759,1.09917558,-17.840716048224653
0,0,-0.80116417,-0.53411611,-27.538622319981176
0,1,-0.80116417,-0.53411611,-27.53862231994386
0,2,-0.80116418,-0.53411611,-27.538621959614513
0,3,-0.80116416,-0.5341161 ,-27.538623062500463
0,4,-0.80116417,-0.53411611,-27.538622319748246
0,5,-0.80116417,-0.53411611,-27.53862231988179
0,6,-0.80116417,-0.53411611,-27.538622319662522
0,7,-0.80116418,-0.53411611,-27.538621900754016
0,8,-0.80116423,-0.53411613,-27.53861887735352
1,0,2.81901347e-09,4.76417039e-09,-7.105427357601002e-15
1,1,2.64254929e-09,4.62878180e-09,-7.105427357601002e-15
1,2,2.69615530e-09,5.28599475e-09,-7.105427357601002e-15
1,3,1.53767665e-09,3.38340644e-09,0.0
1,4,2.68292677e-09,5.12319076e-09,-7.105427357601002e-15
1,5,1.35198253e-09,3.43791129e-09,0.0
1,6,1.46269130e-09,3.48378126e-09,0.0
1,7,1.32176226e-09,3.06196135e-09,0.0
1,8,2.92607361e-09,2.84280688e-09,-3.552713678800501e-15
1,9,1.54267443e-09,3.47913343e-09,0.0
1,10,1.55108104e-09,3.17004378e-09,0.0
1,11,2.54606825e-09,3.26594307e-09,-3.552713678800501e-15
1,12,1.56051083e-09,3.35851080e-09,0.0
1,13,1.39939793e-09,3.32884742e-09,0.0
1,14,1.09611609e-09,3.51544127e-09,0.0
1,15,2.55122057e-09,4.90133800e-09,-7.105427357601002e-15
1,16,1.56099489e-09,3.35514461e-09,0.0
1,17,2.65316924e-09,5.18724264e-09,-7.105427357601002e-15
1,18,2.79869283e-09,5.04286923e-09,-7.105427357601002e-15
1,19,1.52019730e-09,3.31265504e-09,0.0
1,20,1.42680268e-09,3.42730466e-09,0.0
1,21,1.37006406e-09,3.37041861e-09,0.0
1,22,2.77971957e-09,3.51689344e-09,-3.552713678800501e-15
1,23,1.42049128e-09,3.30497940e-09,0.0
1,24,1.43346757e-09,3.42709860e-09,0.0
1,25,1.55364432e-09,3.24389848e-09,0.0
1,26,1.42791379e-09,3.41707285e-09,0.0
1,27,1.51936774e-09,3.24563221e-09,0.0
1,28,1.55488955e-09,3.35569439e-09,0.0
1,29,2.48017074e-09,5.36877565e-09,-7.105427357601002e-15
1,30,2.52044963e-09,4.78871431e-09,-7.105427357601002e-15
1,31,1.46083678e-09,3.50206886e-09,0.0
1,32,2.60138577e-09,4.74027484e-09,-7.105427357601002e-15
1,33,1.55068136e-09,3.45886075e-09,0.0
2,0,-0.7797091 , 0.86078839,-13.080717357098612
2,1,-0.7797091 , 0.86078839,-13.080717357158516
2,2,-0.7797091 , 0.86078839,-13.08071735698008
2,3,-0.7797091 , 0.86078839,-13.080717357065868
2,4,-0.7797091 , 0.86078839,-13.08071735709154
3,0,0.65350917,0.00162274,-16.12565655270967
3,1,0.65350917,0.00162274,-16.125656560224307
3,2,0.65350917,0.00162274,-16.12565656002207
3,3,0.65350917,0.00162274,-16.125656560022783
4,0,-0.940296 ,-0.1487141,-5.6586521569681185
4,1,-0.940296 ,-0.1487141,-5.658652157572369
4,2,-0.940296 ,-0.1487141,-5.658652157105731
4,3,-0.940296 ,-0.1487141,-5.65865215721735
4,4,-0.940296 ,-0.1487141,-5.658652156698411
4,5,-0.940296 ,-0.1487141,-5.658652157383862
4,6,-0.940296 ,-0.1487141,-5.6586521567700565
4,7,-0.940296 ,-0.1487141,-5.658652158339812
4,8,-0.940296 ,-0.1487141,-5.658652157336364
4,9,-0.940296 ,-0.1487141,-5.658652156960805
5,0,-0.06433029,-0.66577911,-16.30144103904683
5,1,-0.06433029,-0.66577911,-16.30144103940222
5,2,-0.06433029,-0.66577911,-16.301441039650918
5,3,-0.06433029,-0.66577911,-16.3014410373721
5,4,-0.06433029,-0.66577911,-16.30144103780519
5,5,-0.06433029,-0.66577911,-16.301441037829775
5,6,-0.06433029,-0.66577911,-16.301441038686
5,7,-0.06433029,-0.66577911,-16.30144103916445
5,8,-0.06433029,-0.66577911,-16.301441039287013
6,0, 0.54032122,-0.77086013,-29.260033578043213
6,1, 0.54032122,-0.77086013,-29.260033577843366
6,2, 0.54032122,-0.77086013,-29.260033577898888
6,3, 0.54032122,-0.77086013,-29.26003357793622
7,0,0.04041557,0.2595604 ,-10.990036477220658
7,1,0.04041557,0.2595604 ,-10.990036477383658
7,2,0.04041557,0.2595604 ,-10.990036477672241
7,3,0.04041557,0.2595604 ,-10.990036477396847
7,4,0.04041557,0.2595604 ,-10.990036477219421
7,5,0.04041557,0.2595604 ,-10.990036477153952
8,0,-1.03010154,-0.52346031,-21.404999526536464
8,1,-0.96946786,-0.39162506,-19.04649965590572
8,2,-0.96946786,-0.39162506,-19.04649965509874
8,3,-0.96946786,-0.39162506,-19.046499655892255
8,4,-0.96946786,-0.39162506,-19.04649965566665
9,0,0.64478918,0.65997286,-32.35055684420213
9,1,0.64478918,0.65997286,-32.35055684345356
9,2,0.64478918,0.65997286,-32.350556847908884
9,3,0.64478918,0.65997286,-32.35055684595212
10,0, 0.91698494,-0.3803929 ,-19.621887679635062
10,1, 0.88837465,-0.3726385 ,-20.253807808124616
11,0,-0.59107983, 0.76314441,-28.513546480648436
11,1,-0.59107983, 0.76314441,-28.51354648071418
11,2,-0.59107983, 0.76314441,-28.51354648060365
12,0,-0.71383802,-1.11650693,-16.57061693070249
12,1,-0.71383802,-1.11650693,-16.570616930189622
12,2,-0.71383802,-1.11650693,-16.570616932969543
13,0,0.67940759,1.09917558,-17.840716048457782
13,1,0.67940759,1.09917558,-17.840716048213316
0,0,-0.80116418,-0.53411611,-27.53862197279734
0,1,-0.80116418,-0.53411611,-27.53862197275716
0,2,-0.80116418,-0.53411611,-27.538621682300338
0,3,-0.80116417,-0.53411611,-27.538622691401294
0,4,-0.80116418,-0.53411611,-27.538621972577143
0,5,-0.80116418,-0.53411611,-27.538621972704405
0,6,-0.80116418,-0.53411611,-27.538621972482655
0,7,-0.80116418,-0.53411611,-27.5386216333495
0,8,-0.80116423,-0.53411613,-27.538618736185377
2,0,-0.7797091 , 0.86078839,-13.080717357027584
2,1,-0.7797091 , 0.86078839,-13.080717356918461
2,2,-0.7797091 , 0.86078839,-13.0807173569119
2,3,-0.7797091 , 0.86078839,-13.080717357040779
2,4,-0.7797091 , 0.86078839,-13.080717357023442
3,0,0.65350917,0.00162274,-16.12565654940447
3,1,0.65350917,0.00162274,-16.125656559120934
3,2,0.65350917,0.00162274,-16.12565655885855
3,3,0.65350917,0.00162274,-16.12565655885993
4,0,-0.940296 ,-0.1487141,-5.65865215681313
4,1,-0.940296 ,-0.1487141,-5.658652157172268
4,2,-0.940296 ,-0.1487141,-5.658652156896544
4,3,-0.940296 ,-0.1487141,-5.6586521569588175
4,4,-0.940296 ,-0.1487141,-5.658652156653474
4,5,-0.940296 ,-0.1487141,-5.658652157059699
4,6,-0.940296 ,-0.1487141,-5.65865215668291
4,7,-0.940296 ,-0.1487141,-5.658652157598905
4,8,-0.940296 ,-0.1487141,-5.6586521570337975
4,9,-0.940296 ,-0.1487141,-5.658652156809229
5,0,-0.06433029,-0.66577911,-16.301441038416264
5,1,-0.06433029,-0.66577911,-16.301441038649664
5,2,-0.06433029,-0.66577911,-16.301441038797563
5,3,-0.06433029,-0.66577911,-16.301441037353335
5,4,-0.06433029,-0.66577911,-16.30144103762551
5,5,-0.06433029,-0.66577911,-16.30144103764129
5,6,-0.06433029,-0.66577911,-16.301441038182695
5,7,-0.06433029,-0.66577911,-16.30144103849046
5,8,-0.06433029,-0.66577911,-16.301441038570204
6,0, 0.54032122,-0.77086013,-29.260033577989287
6,1, 0.54032122,-0.77086013,-29.260033577831834
6,2, 0.54032122,-0.77086013,-29.260033577874765
6,3, 0.54032122,-0.77086013,-29.26003357790421
7,0,0.04041557,0.2595604 ,-10.990036477161695
7,1,0.04041557,0.2595604 ,-10.99003647728444
7,2,0.04041557,0.2595604 ,-10.990036477521777
7,3,0.04041557,0.2595604 ,-10.990036477296137
7,4,0.04041557,0.2595604 ,-10.990036477160992
7,5,0.04041557,0.2595604 ,-10.990036477113254
8,0,-1.02602324,-0.51473588,-21.40822253072696
8,1,-0.96946786,-0.39162506,-19.04649965570814
8,2,-0.96946786,-0.39162506,-19.046499654960023
8,3,-0.96946786,-0.39162506,-19.0464996556936
8,4,-0.96946786,-0.39162506,-19.046499655514197
9,0,0.64478918,0.65997286,-32.35055684334532
9,1,0.64478918,0.65997286,-32.350556842476365
9,2,0.64478918,0.65997286,-32.35055684762166
9,3,0.64478918,0.65997286,-32.35055684537356
11,0,-0.59107983, 0.76314441,-28.5135464806295
11,1,-0.59107983, 0.76314441,-28.513546480700207
11,2,-0.59107983, 0.76314441,-28.51354648058348
12,0,-0.71383802,-1.11650693,-16.57061693038934
12,1,-0.71383802,-1.11650693,-16.570616930147743
12,2,-0.71383802,-1.11650693,-16.570616931444967
13,0,0.67940759,1.09917558,-17.840716048355688
13,1,0.67940759,1.09917558,-17.84071604820655
0,0,-0.80116418,-0.53411611,-27.538621702908802
0,1,-0.80116418,-0.53411611,-27.538621702867708
0,2,-0.80116419,-0.53411612,-27.538621459511038
0,3,-0.80116417,-0.53411611,-27.538622392983658
0,4,-0.80116418,-0.53411611,-27.538621702700567
0,5,-0.80116418,-0.53411611,-27.538621702821548
0,6,-0.80116418,-0.53411611,-27.538621702602768
0,7,-0.80116419,-0.53411612,-27.538621417362965
0,8,-0.80116423,-0.53411613,-27.538618652810463
2,0,-0.7797091 , 0.86078839,-13.080717356964717
2,1,-0.7797091 , 0.86078839,-13.080717356775137
2,2,-0.7797091 , 0.86078839,-13.08071735687085
2,3,-0.7797091 , 0.86078839,-13.080717357002598
2,4,-0.7797091 , 0.86078839,-13.08071735696305
3,0,0.65350917,0.00162274,-16.125656547442798
3,1,0.65350917,0.00162274,-16.125656557076084
3,2,0.65350917,0.00162274,-16.125656556815542
3,3,0.65350917,0.00162274,-16.12565655681711
4,0,-0.940296 ,-0.1487141,-5.658652156719279
4,1,-0.940296 ,-0.1487141,-5.65865215693006
4,2,-0.940296 ,-0.1487141,-5.658652156770014
4,3,-0.940296 ,-0.1487141,-5.658652156802129
4,4,-0.940296 ,-0.1487141,-5.658652156626271
4,5,-0.940296 ,-0.1487141,-5.658652156863418
4,6,-0.940296 ,-0.1487141,-5.658652156629344
4,7,-0.940296 ,-0.1487141,-5.658652157148463
4,8,-0.940296 ,-0.1487141,-5.658652156850751
4,9,-0.940296 ,-0.1487141,-5.658652156717496
5,0,-0.06433029,-0.66577911,-16.30144103784457
5,1,-0.06433029,-0.66577911,-16.301441037963677
5,2,-0.06433029,-0.66577911,-16.301441038022567
5,3,-0.06433029,-0.66577911,-16.3014410373422
5,4,-0.06433029,-0.66577911,-16.301441037467512
5,5,-0.06433029,-0.66577911,-16.30144103747515
5,6,-0.06433029,-0.66577911,-16.301441037729003
5,7,-0.06433029,-0.66577911,-16.30144103787919
5,8,-0.06433029,-0.66577911,-16.30144103791901
6,0, 0.54032122,-0.77086013,-29.260033577947247
6,1, 0.54032122,-0.77086013,-29.26003357782502
6,2, 0.54032122,-0.77086013,-29.260033577857698
6,3, 0.54032122,-0.77086013,-29.260033577880613
7,0,0.04041557,0.2595604 ,-10.990036477122393
7,1,0.04041557,0.2595604 ,-10.990036477210829
7,2,0.04041557,0.2595604 ,-10.990036477397815
7,3,0.04041557,0.2595604 ,-10.990036477220663
7,4,0.04041557,0.2595604 ,-10.990036477122066
7,5,0.04041557,0.2595604 ,-10.99003647708889
8,0,-1.03105207,-0.52557286,-21.40021256305106
8,1,-0.96946786,-0.39162506,-19.046499655576408
8,2,-0.96946786,-0.39162506,-19.046499654877085
8,3,-0.96946786,-0.39162506,-19.04649965556147
8,4,-0.96946786,-0.39162506,-19.04649965541272
9,0,0.64478918,0.65997286,-32.35055684277954
9,1,0.64478918,0.65997286,-32.35055684189639
9,2,0.64478918,0.65997286,-32.35055684711245
9,3,0.64478918,0.65997286,-32.35055684483943
11,0,-0.59107983, 0.76314441,-28.513546480613236
11,1,-0.59107983, 0.76314441,-28.513546480679008
11,2,-0.59107983, 0.76314441,-28.51354648057159
12,0,-0.71383802,-1.11650693,-16.5706169301624
12,1,-0.71383802,-1.11650693,-16.57061693012278
12,2,-0.71383802,-1.11650693,-16.570616930318323
13,0,0.67940759,1.09917558,-17.840716048285852
13,1,0.67940759,1.09917558,-17.840716048202523
0,0,-0.80116419,-0.53411612,-27.538621110330922
0,1,-0.80116419,-0.53411612,-27.53862111029506
0,2,-0.80116419,-0.53411612,-27.538620929326267
0,3,-0.80116418,-0.53411611,-27.53862168554209
0,4,-0.80116419,-0.53411612,-27.538621110159294
0,5,-0.80116419,-0.53411612,-27.53862111025941
0,6,-0.80116419,-0.53411612,-27.53862111007341
0,7,-0.80116419,-0.53411612,-27.53862089716208
0,8,-0.80116423,-0.53411613,-27.53861860356838
2,0,-0.7797091 , 0.86078839,-13.080717356917077
2,1,-0.7797091 , 0.86078839,-13.080717356690315
2,2,-0.7797091 , 0.86078839,-13.080717356840868
2,3,-0.7797091 , 0.86078839,-13.080717356967392
2,4,-0.7797091 , 0.86078839,-13.080717356917003
3,0,0.65350917,0.00162274,-16.125656546278496
3,1,0.65350917,0.00162274,-16.12565655444162
3,2,0.65350917,0.00162274,-16.125656554220583
3,3,0.65350917,0.00162274,-16.125656554222015
4,0,-0.940296 ,-0.1487141,-5.65865215664634
4,1,-0.940296 ,-0.1487141,-5.658652156730808
4,2,-0.940296 ,-0.1487141,-5.658652156668573
4,3,-0.940296 ,-0.1487141,-5.658652156676725
4,4,-0.940296 ,-0.1487141,-5.658652156609838
4,5,-0.940296 ,-0.1487141,-5.658652156703518
4,6,-0.940296 ,-0.1487141,-5.6586521565959345
4,7,-0.940296 ,-0.1487141,-5.658652156784267
4,8,-0.940296 ,-0.1487141,-5.6586521567011125
4,9,-0.940296 ,-0.1487141,-5.658652156646152
5,0,-0.06433029,-0.66577911,-16.30144103746163
5,1,-0.06433029,-0.66577911,-16.30144103750391
5,2,-0.06433029,-0.66577911,-16.301441037503366
5,3,-0.06433029,-0.66577911,-16.301441037335596
5,4,-0.06433029,-0.66577911,-16.301441037362185
5,5,-0.06433029,-0.66577911,-16.301441037364363
5,6,-0.06433029,-0.66577911,-16.30144103742532
5,7,-0.06433029,-0.66577911,-16.30144103746973
5,8,-0.06433029,-0.66577911,-16.301441037482746
6,0, 0.54032122,-0.77086013,-29.260033577904473
6,1, 0.54032122,-0.77086013,-29.260033577820998
6,2, 0.54032122,-0.77086013,-29.2600335778428
6,3, 0.54032122,-0.77086013,-29.260033577858543
7,0,0.04041557,0.2595604 ,-10.990036477092676
7,1,0.04041557,0.2595604 ,-10.990036477144317
7,2,0.04041557,0.2595604 ,-10.990036477266736
7,3,0.04041557,0.2595604 ,-10.990036477151223
7,4,0.04041557,0.2595604 ,-10.990036477092616
7,5,0.04041557,0.2595604 ,-10.990036477074314
8,0,-1.03087678,-0.52521933,-21.40087970186716
8,1,-0.96946786,-0.39162506,-19.046499655401792
8,2,-0.96946786,-0.39162506,-19.046499654827475
8,3,-0.96946786,-0.39162506,-19.046499655388672
8,4,-0.96946786,-0.39162506,-19.046499655278552
9,0,0.64478918,0.65997286,-32.35055684227525
9,1,0.64478918,0.65997286,-32.35055684155219
9,2,0.64478918,0.65997286,-32.35055684581499
9,3,0.64478918,0.65997286,-32.35055684396091
11,0,-0.59107983, 0.76314441,-28.513546480602848
11,1,-0.59107983, 0.76314441,-28.51354648066453
11,2,-0.59107983, 0.76314441,-28.51354648056457
12,0,-0.71383802,-1.11650693,-16.570616930025473
12,1,-0.71383802,-1.11650693,-16.57061693010793
12,2,-0.71383802,-1.11650693,-16.570616929638078
13,0,0.67940759,1.09917558,-17.840716048229485
13,1,0.67940759,1.09917558,-17.8407160482001
0,0,-0.8011642 ,-0.53411612,-27.53862064395864
0,1,-0.8011642 ,-0.53411612,-27.538620643927484
0,2,-0.8011642 ,-0.53411612,-27.53862050820895
0,3,-0.80116419,-0.53411612,-27.538621124593085
0,4,-0.8011642 ,-0.53411612,-27.538620643816632
0,5,-0.8011642 ,-0.53411612,-27.538620643899797
0,6,-0.8011642 ,-0.53411612,-27.538620643741705
0,7,-0.8011642 ,-0.53411612,-27.538620483414384
0,8,-0.80116423,-0.53411613,-27.538618574485334
2,0,-0.7797091 , 0.86078839,-13.080717356881737
2,1,-0.7797091 , 0.86078839,-13.080717356640125
2,2,-0.7797091 , 0.86078839,-13.080717356818118
2,3,-0.7797091 , 0.86078839,-13.080717356937852
2,4,-0.7797091 , 0.86078839,-13.080717356882584
3,0,0.65350917,0.00162274,-16.12565654558749
3,1,0.65350917,0.00162274,-16.12565655130622
3,2,0.65350917,0.00162274,-16.125656551151188
3,3,0.65350917,0.00162274,-16.12565655115226
4,0,-0.940296 ,-0.1487141,-5.65865215660029
4,1,-0.940296 ,-0.1487141,-5.658652156605363
4,2,-0.940296 ,-0.1487141,-5.6586521566045445
4,3,-0.940296 ,-0.1487141,-5.658652156597828
4,4,-0.940296 ,-0.1487141,-5.658652156599315
4,5,-0.940296 ,-0.1487141,-5.658652156602814
4,6,-0.940296 ,-0.1487141,-5.658652156575249
4,7,-0.940296 ,-0.1487141,-5.658652156556165
4,8,-0.940296 ,-0.1487141,-5.658652156606777
4,9,-0.940296 ,-0.1487141,-5.658652156601093
5,0,-0.06433029,-0.66577911,-16.301441037225267
5,1,-0.06433029,-0.66577911,-16.30144103721979
5,2,-0.06433029,-0.66577911,-16.301441037182986
5,3,-0.06433029,-0.66577911,-16.301441037331678
5,4,-0.06433029,-0.66577911,-16.30144103729731
5,5,-0.06433029,-0.66577911,-16.30144103729608
5,6,-0.06433029,-0.66577911,-16.30144103723805
5,7,-0.06433029,-0.66577911,-16.30144103721699
5,8,-0.06433029,-0.66577911,-16.301441037213404
6,0, 0.54032122,-0.77086013,-29.260033577869855
6,1, 0.54032122,-0.77086013,-29.26003357781862
6,2, 0.54032122,-0.77086013,-29.26003357783152
6,3, 0.54032122,-0.77086013,-29.2600335778413
7,0,0.04041557,0.2595604 ,-10.990036477071525
7,1,0.04041557,0.2595604 ,-10.990036477091738
7,2,0.04041557,0.2595604 ,-10.990036477153279
7,3,0.04041557,0.2595604 ,-10.990036477095696
7,4,0.04041557,0.2595604 ,-10.990036477071676
7,5,0.04041557,0.2595604 ,-10.990036477065564
8,0,-1.02217668,-0.50628311,-21.39029768659801
8,1,-0.96946786,-0.39162506,-19.046499655195348
8,2,-0.96946786,-0.39162506,-19.046499654797806
8,3,-0.96946786,-0.39162506,-19.04649965518563
8,4,-0.96946786,-0.39162506,-19.04649965511829
9,0,0.64478918,0.65997286,-32.35055684193572
9,1,0.64478918,0.65997286,-32.35055684134787
9,2,0.64478918,0.65997286,-32.35055684480771
9,3,0.64478918,0.65997286,-32.35055684330538
11,0,-0.59107983, 0.76314441,-28.513546480589348
11,1,-0.59107983, 0.76314441,-28.513546480636712
11,2,-0.59107983, 0.76314441,-28.513546480560436
12,0,-0.71383802,-1.11650693,-16.57061692988597
